time,Y[0],col_2
01-01-1904,00:00:00.063800,0.5750803
01-01-1904,00:00:00.063900,0.5763553
01-01-1904,00:00:00.064000,0.5750803
01-01-1904,00:00:00.064100,0.5712555
01-01-1904,00:00:00.064200,0.5789052
01-01-1904,00:00:00.064300,0.5738054
01-01-1904,00:00:00.064400,0.5712555
01-01-1904,00:00:00.064500,0.5763553
01-01-1904,00:00:00.064600,0.5763553
01-01-1904,00:00:00.064700,0.5712555
01-01-1904,00:00:00.064800,0.5750803
01-01-1904,00:00:00.064900,0.5750803
01-01-1904,00:00:00.065000,0.5725305
01-01-1904,00:00:00.065100,0.5750803
01-01-1904,00:00:00.065200,0.5750803
01-01-1904,00:00:00.065300,0.5738054
01-01-1904,00:00:00.065400,0.5712555
01-01-1904,00:00:00.065500,0.5750803
01-01-1904,00:00:00.065600,0.5725305
01-01-1904,00:00:00.065700,0.5699806
01-01-1904,00:00:00.065800,0.5738054
01-01-1904,00:00:00.065900,0.5738054
01-01-1904,00:00:00.066000,0.5699806
01-01-1904,00:00:00.066100,0.5738054
01-01-1904,00:00:00.066200,0.5750803
01-01-1904,00:00:00.066300,0.5699806
01-01-1904,00:00:00.066400,0.5725305
01-01-1904,00:00:00.066500,0.5763553
01-01-1904,00:00:00.066600,0.5725305
01-01-1904,00:00:00.066700,0.5699806
01-01-1904,00:00:00.066800,0.5763553
01-01-1904,00:00:00.066900,0.5750803
01-01-1904,00:00:00.067000,0.5699806
01-01-1904,00:00:00.067100,0.5725305
01-01-1904,00:00:00.067200,0.5725305
01-01-1904,00:00:00.067300,0.5699806
01-01-1904,00:00:00.067400,0.5725305
01-01-1904,00:00:00.067500,0.5750803
01-01-1904,00:00:00.067600,0.5699806
01-01-1904,00:00:00.067700,0.5699806
01-01-1904,00:00:00.067800,0.5750803
01-01-1904,00:00:00.067900,0.5725305
01-01-1904,00:00:00.068000,0.5725305
01-01-1904,00:00:00.068100,0.5750803
01-01-1904,00:00:00.068200,0.5725305
01-01-1904,00:00:00.068300,0.5687056
01-01-1904,00:00:00.068400,0.5750803
01-01-1904,00:00:00.068500,0.5750803
01-01-1904,00:00:00.068600,0.5699806
01-01-1904,00:00:00.068700,0.5725305
01-01-1904,00:00:00.068800,0.5725305
01-01-1904,00:00:00.068900,0.5699806
01-01-1904,00:00:00.069000,0.5725305
01-01-1904,00:00:00.069100,0.5750803
01-01-1904,00:00:00.069200,0.5687056
01-01-1904,00:00:00.069300,0.5687056
01-01-1904,00:00:00.069400,0.5750803
01-01-1904,00:00:00.069500,0.5712555
01-01-1904,00:00:00.069600,0.5687056
01-01-1904,00:00:00.069700,0.5712555
01-01-1904,00:00:00.069800,0.5725305
01-01-1904,00:00:00.069900,0.5687056
01-01-1904,00:00:00.070000,0.5725305
01-01-1904,00:00:00.070100,0.5725305
01-01-1904,00:00:00.070200,0.5725305
01-01-1904,00:00:00.070300,0.5712555
01-01-1904,00:00:00.070400,0.5738054
01-01-1904,00:00:00.070500,0.5687056
01-01-1904,00:00:00.070600,0.5725305
01-01-1904,00:00:00.070700,0.5738054
01-01-1904,00:00:00.070800,0.5712555
01-01-1904,00:00:00.070900,0.5687056
01-01-1904,00:00:00.071000,0.5750803
01-01-1904,00:00:00.071100,0.5712555
01-01-1904,00:00:00.071200,0.5687056
01-01-1904,00:00:00.071300,0.5712555
01-01-1904,00:00:00.071400,0.5725305
01-01-1904,00:00:00.071500,0.5699806
01-01-1904,00:00:00.071600,0.5725305
01-01-1904,00:00:00.071700,0.5750803
01-01-1904,00:00:00.071800,0.5674307
01-01-1904,00:00:00.071900,0.5687056
01-01-1904,00:00:00.072000,0.5738054
01-01-1904,00:00:00.072100,0.5712555
01-01-1904,00:00:00.072200,0.5687056
01-01-1904,00:00:00.072300,0.5725305
01-01-1904,00:00:00.072400,0.5725305
01-01-1904,00:00:00.072500,0.5687056
01-01-1904,00:00:00.072600,0.5712555
01-01-1904,00:00:00.072700,0.5750803
01-01-1904,00:00:00.072800,0.5674307
01-01-1904,00:00:00.072900,0.5674307
01-01-1904,00:00:00.073000,0.5750803
01-01-1904,00:00:00.073100,0.5712555
01-01-1904,00:00:00.073200,0.5712555
01-01-1904,00:00:00.073300,0.5750803
01-01-1904,00:00:00.073400,0.5712555
01-01-1904,00:00:00.073500,0.5687056
01-01-1904,00:00:00.073600,0.5738054
01-01-1904,00:00:00.073700,0.5712555
01-01-1904,00:00:00.073800,0.5687056
01-01-1904,00:00:00.073900,0.5712555
01-01-1904,00:00:00.074000,0.5712555
01-01-1904,00:00:00.074100,0.5712555
01-01-1904,00:00:00.074200,0.5712555
01-01-1904,00:00:00.074300,0.5738054
01-01-1904,00:00:00.074400,0.5687056
01-01-1904,00:00:00.074500,0.5674307
01-01-1904,00:00:00.074600,0.5738054
01-01-1904,00:00:00.074700,0.5712555
01-01-1904,00:00:00.074800,0.5687056
01-01-1904,00:00:00.074900,0.5712555
01-01-1904,00:00:00.075000,0.5712555
01-01-1904,00:00:00.075100,0.5699806
01-01-1904,00:00:00.075200,0.5712555
01-01-1904,00:00:00.075300,0.5750803
01-01-1904,00:00:00.075400,0.5687056
01-01-1904,00:00:00.075500,0.5712555
01-01-1904,00:00:00.075600,0.5738054
01-01-1904,00:00:00.075700,0.5750803
01-01-1904,00:00:00.075800,0.5674307
01-01-1904,00:00:00.075900,0.5712555
01-01-1904,00:00:00.076000,0.5738054
01-01-1904,00:00:00.076100,0.5750803
01-01-1904,00:00:00.076200,0.5674307
01-01-1904,00:00:00.076300,0.5687056
01-01-1904,00:00:00.076400,0.5738054
01-01-1904,00:00:00.076500,0.5738054
01-01-1904,00:00:00.076600,0.5687056
01-01-1904,00:00:00.076700,0.5699806
01-01-1904,00:00:00.076800,0.5699806
01-01-1904,00:00:00.076900,0.5738054
01-01-1904,00:00:00.077000,0.5687056
01-01-1904,00:00:00.077100,0.5674307
01-01-1904,00:00:00.077200,0.5725305
01-01-1904,00:00:00.077300,0.5738054
01-01-1904,00:00:00.077400,0.5674307
01-01-1904,00:00:00.077500,0.5687056
01-01-1904,00:00:00.077600,0.5725305
01-01-1904,00:00:00.077700,0.5712555
01-01-1904,00:00:00.077800,0.5687056
01-01-1904,00:00:00.077900,0.5687056
01-01-1904,00:00:00.078000,0.5712555
01-01-1904,00:00:00.078100,0.5738054
01-01-1904,00:00:00.078200,0.5699806
01-01-1904,00:00:00.078300,0.5712555
01-01-1904,00:00:00.078400,0.5712555
01-01-1904,00:00:00.078500,0.5699806
01-01-1904,00:00:00.078600,0.5738054
01-01-1904,00:00:00.078700,0.5712555
01-01-1904,00:00:00.078800,0.5674307
01-01-1904,00:00:00.078900,0.5712555
01-01-1904,00:00:00.079000,0.5750803
01-01-1904,00:00:00.079100,0.5699806
01-01-1904,00:00:00.079200,0.5699806
01-01-1904,00:00:00.079300,0.5712555
01-01-1904,00:00:00.079400,0.5699806
01-01-1904,00:00:00.079500,0.5712555
01-01-1904,00:00:00.079600,0.5674307
01-01-1904,00:00:00.079700,0.5712555
01-01-1904,00:00:00.079800,0.5712555
01-01-1904,00:00:00.079900,0.5699806
01-01-1904,00:00:00.080000,0.5699806
01-01-1904,00:00:00.080100,0.5712555
01-01-1904,00:00:00.080200,0.5738054
01-01-1904,00:00:00.080300,0.5699806
01-01-1904,00:00:00.080400,0.5674307
01-01-1904,00:00:00.080500,0.5712555
01-01-1904,00:00:00.080600,0.5738054
01-01-1904,00:00:00.080700,0.5712555
01-01-1904,00:00:00.080800,0.5674307
01-01-1904,00:00:00.080900,0.5712555
01-01-1904,00:00:00.081000,0.5699806
01-01-1904,00:00:00.081100,0.5712555
01-01-1904,00:00:00.081200,0.5699806
01-01-1904,00:00:00.081300,0.5699806
01-01-1904,00:00:00.081400,0.5699806
01-01-1904,00:00:00.081500,0.5674307
01-01-1904,00:00:00.081600,0.5712555
01-01-1904,00:00:00.081700,0.5738054
01-01-1904,00:00:00.081800,0.5674307
01-01-1904,00:00:00.081900,0.5712555
01-01-1904,00:00:00.082000,0.5738054
01-01-1904,00:00:00.082100,0.5699806
01-01-1904,00:00:00.082200,0.5661558
01-01-1904,00:00:00.082300,0.5712555
01-01-1904,00:00:00.082400,0.5738054
01-01-1904,00:00:00.082500,0.5687056
01-01-1904,00:00:00.082600,0.5674307
01-01-1904,00:00:00.082700,0.5725305
01-01-1904,00:00:00.082800,0.5699806
01-01-1904,00:00:00.082900,0.5687056
01-01-1904,00:00:00.083000,0.5712555
01-01-1904,00:00:00.083100,0.5699806
01-01-1904,00:00:00.083200,0.5699806
01-01-1904,00:00:00.083300,0.5712555
01-01-1904,00:00:00.083400,0.5738054
01-01-1904,00:00:00.083500,0.5674307
01-01-1904,00:00:00.083600,0.5687056
01-01-1904,00:00:00.083700,0.5750803
01-01-1904,00:00:00.083800,0.5738054
01-01-1904,00:00:00.083900,0.5674307
01-01-1904,00:00:00.084000,0.5699806
01-01-1904,00:00:00.084100,0.5712555
01-01-1904,00:00:00.084200,0.5687056
01-01-1904,00:00:00.084300,0.5712555
01-01-1904,00:00:00.084400,0.5738054
01-01-1904,00:00:00.084500,0.5699806
01-01-1904,00:00:00.084600,0.5674307
01-01-1904,00:00:00.084700,0.5738054
01-01-1904,00:00:00.084800,0.5712555
01-01-1904,00:00:00.084900,0.5674307
01-01-1904,00:00:00.085000,0.5699806
01-01-1904,00:00:00.085100,0.5699806
01-01-1904,00:00:00.085200,0.5674307
01-01-1904,00:00:00.085300,0.5699806
01-01-1904,00:00:00.085400,0.5750803
01-01-1904,00:00:00.085500,0.5674307
01-01-1904,00:00:00.085600,0.5687056
01-01-1904,00:00:00.085700,0.5725305
01-01-1904,00:00:00.085800,0.5699806
01-01-1904,00:00:00.085900,0.5674307
01-01-1904,00:00:00.086000,0.5699806
01-01-1904,00:00:00.086100,0.5725305
01-01-1904,00:00:00.086200,0.5674307
01-01-1904,00:00:00.086300,0.5699806
01-01-1904,00:00:00.086400,0.5725305
01-01-1904,00:00:00.086500,0.5661558
01-01-1904,00:00:00.086600,0.5674307
01-01-1904,00:00:00.086700,0.5725305
01-01-1904,00:00:00.086800,0.5712555
01-01-1904,00:00:00.086900,0.5712555
01-01-1904,00:00:00.087000,0.5699806
01-01-1904,00:00:00.087100,0.5699806
01-01-1904,00:00:00.087200,0.5699806
01-01-1904,00:00:00.087300,0.5699806
01-01-1904,00:00:00.087400,0.5738054
01-01-1904,00:00:00.087500,0.5661558
01-01-1904,00:00:00.087600,0.5699806
01-01-1904,00:00:00.087700,0.5725305
01-01-1904,00:00:00.087800,0.5699806
01-01-1904,00:00:00.087900,0.5699806
01-01-1904,00:00:00.088000,0.5725305
01-01-1904,00:00:00.088100,0.5699806
01-01-1904,00:00:00.088200,0.5674307
01-01-1904,00:00:00.088300,0.5725305
01-01-1904,00:00:00.088400,0.5738054
01-01-1904,00:00:00.088500,0.5674307
01-01-1904,00:00:00.088600,0.5699806
01-01-1904,00:00:00.088700,0.5712555
01-01-1904,00:00:00.088800,0.5699806
01-01-1904,00:00:00.088900,0.5712555
01-01-1904,00:00:00.089000,0.5738054
01-01-1904,00:00:00.089100,0.5699806
01-01-1904,00:00:00.089200,0.5674307
01-01-1904,00:00:00.089300,0.5750803
01-01-1904,00:00:00.089400,0.5750803
01-01-1904,00:00:00.089500,0.5661558
01-01-1904,00:00:00.089600,0.5699806
01-01-1904,00:00:00.089700,0.5699806
01-01-1904,00:00:00.089800,0.5699806
01-01-1904,00:00:00.089900,0.5712555
01-01-1904,00:00:00.090000,0.5738054
01-01-1904,00:00:00.090100,0.5687056
01-01-1904,00:00:00.090200,0.5699806
01-01-1904,00:00:00.090300,0.5738054
01-01-1904,00:00:00.090400,0.5699806
01-01-1904,00:00:00.090500,0.5712555
01-01-1904,00:00:00.090600,0.5699806
01-01-1904,00:00:00.090700,0.5712555
01-01-1904,00:00:00.090800,0.5687056
01-01-1904,00:00:00.090900,0.5699806
01-01-1904,00:00:00.091000,0.5738054
01-01-1904,00:00:00.091100,0.5674307
01-01-1904,00:00:00.091200,0.5699806
01-01-1904,00:00:00.091300,0.5738054
01-01-1904,00:00:00.091400,0.5712555
01-01-1904,00:00:00.091500,0.5712555
01-01-1904,00:00:00.091600,0.5738054
01-01-1904,00:00:00.091700,0.5699806
01-01-1904,00:00:00.091800,0.5674307
01-01-1904,00:00:00.091900,0.5738054
01-01-1904,00:00:00.092000,0.5750803
01-01-1904,00:00:00.092100,0.5674307
01-01-1904,00:00:00.092200,0.5699806
01-01-1904,00:00:00.092300,0.5699806
01-01-1904,00:00:00.092400,0.5699806
01-01-1904,00:00:00.092500,0.5699806
01-01-1904,00:00:00.092600,0.5738054
01-01-1904,00:00:00.092700,0.5687056
01-01-1904,00:00:00.092800,0.5674307
01-01-1904,00:00:00.092900,0.5738054
01-01-1904,00:00:00.093000,0.5699806
01-01-1904,00:00:00.093100,0.5712555
01-01-1904,00:00:00.093200,0.5699806
01-01-1904,00:00:00.093300,0.5699806
01-01-1904,00:00:00.093400,0.5674307
01-01-1904,00:00:00.093500,0.5699806
01-01-1904,00:00:00.093600,0.5712555
01-01-1904,00:00:00.093700,0.5712555
01-01-1904,00:00:00.093800,0.5712555
01-01-1904,00:00:00.093900,0.5738054
01-01-1904,00:00:00.094000,0.5674307
01-01-1904,00:00:00.094100,0.5712555
01-01-1904,00:00:00.094200,0.5699806
01-01-1904,00:00:00.094300,0.5712555
01-01-1904,00:00:00.094400,0.5674307
01-01-1904,00:00:00.094500,0.5750803
01-01-1904,00:00:00.094600,0.5738054
01-01-1904,00:00:00.094700,0.5687056
01-01-1904,00:00:00.094800,0.5699806
01-01-1904,00:00:00.094900,0.5699806
01-01-1904,00:00:00.095000,0.5661558
01-01-1904,00:00:00.095100,0.5712555
01-01-1904,00:00:00.095200,0.5750803
01-01-1904,00:00:00.095300,0.5674307
01-01-1904,00:00:00.095400,0.5674307
01-01-1904,00:00:00.095500,0.5750803
01-01-1904,00:00:00.095600,0.5699806
01-01-1904,00:00:00.095700,0.5712555
01-01-1904,00:00:00.095800,0.5738054
01-01-1904,00:00:00.095900,0.5699806
01-01-1904,00:00:00.096000,0.5674307
01-01-1904,00:00:00.096100,0.5699806
01-01-1904,00:00:00.096200,0.5699806
01-01-1904,00:00:00.096300,0.5674307
01-01-1904,00:00:00.096400,0.5725305
01-01-1904,00:00:00.096500,0.5738054
01-01-1904,00:00:00.096600,0.5687056
01-01-1904,00:00:00.096700,0.5699806
01-01-1904,00:00:00.096800,0.5725305
01-01-1904,00:00:00.096900,0.5712555
01-01-1904,00:00:00.097000,0.5699806
01-01-1904,00:00:00.097100,0.5750803
01-01-1904,00:00:00.097200,0.5725305
01-01-1904,00:00:00.097300,0.5674307
01-01-1904,00:00:00.097400,0.5750803
01-01-1904,00:00:00.097500,0.5712555
01-01-1904,00:00:00.097600,0.5674307
01-01-1904,00:00:00.097700,0.5712555
01-01-1904,00:00:00.097800,0.5725305
01-01-1904,00:00:00.097900,0.5687056
01-01-1904,00:00:00.098000,0.5674307
01-01-1904,00:00:00.098100,0.5750803
01-01-1904,00:00:00.098200,0.5699806
01-01-1904,00:00:00.098300,0.5699806
01-01-1904,00:00:00.098400,0.5738054
01-01-1904,00:00:00.098500,0.5699806
01-01-1904,00:00:00.098600,0.5674307
01-01-1904,00:00:00.098700,0.5750803
01-01-1904,00:00:00.098800,0.5712555
01-01-1904,00:00:00.098900,0.5674307
01-01-1904,00:00:00.099000,0.5699806
01-01-1904,00:00:00.099100,0.5699806
01-01-1904,00:00:00.099200,0.5687056
01-01-1904,00:00:00.099300,0.5699806
01-01-1904,00:00:00.099400,0.5725305
01-01-1904,00:00:00.099500,0.5699806
01-01-1904,00:00:00.099600,0.5712555
01-01-1904,00:00:00.099700,0.5738054
01-01-1904,00:00:00.099800,0.5712555
01-01-1904,00:00:00.099900,0.5661558
01-01-1904,00:00:00.100000,0.5738054
01-01-1904,00:00:00.100100,0.5725305
01-01-1904,00:00:00.100200,0.5674307
01-01-1904,00:00:00.100300,0.5712555
01-01-1904,00:00:00.100400,0.5712555
01-01-1904,00:00:00.100500,0.5687056
01-01-1904,00:00:00.100600,0.5712555
01-01-1904,00:00:00.100700,0.5738054
01-01-1904,00:00:00.100800,0.5687056
01-01-1904,00:00:00.100900,0.5674307
01-01-1904,00:00:00.101000,0.5738054
01-01-1904,00:00:00.101100,0.5699806
01-01-1904,00:00:00.101200,0.5661558
01-01-1904,00:00:00.101300,0.5699806
01-01-1904,00:00:00.101400,0.5699806
01-01-1904,00:00:00.101500,0.5674307
01-01-1904,00:00:00.101600,0.5712555
01-01-1904,00:00:00.101700,0.5738054
01-01-1904,00:00:00.101800,0.5674307
01-01-1904,00:00:00.101900,0.5699806
01-01-1904,00:00:00.102000,0.5725305
01-01-1904,00:00:00.102100,0.5699806
01-01-1904,00:00:00.102200,0.5699806
01-01-1904,00:00:00.102300,0.5699806
01-01-1904,00:00:00.102400,0.5699806
01-01-1904,00:00:00.102500,0.5674307
01-01-1904,00:00:00.102600,0.5738054
01-01-1904,00:00:00.102700,0.5712555
01-01-1904,00:00:00.102800,0.5674307
01-01-1904,00:00:00.102900,0.5699806
01-01-1904,00:00:00.103000,0.5712555
01-01-1904,00:00:00.103100,0.5699806
01-01-1904,00:00:00.103200,0.5699806
01-01-1904,00:00:00.103300,0.5738054
01-01-1904,00:00:00.103400,0.5661558
01-01-1904,00:00:00.103500,0.5661558
01-01-1904,00:00:00.103600,0.5738054
01-01-1904,00:00:00.103700,0.5699806
01-01-1904,00:00:00.103800,0.5699806
01-01-1904,00:00:00.103900,0.5699806
01-01-1904,00:00:00.104000,0.5699806
01-01-1904,00:00:00.104100,0.5674307
01-01-1904,00:00:00.104200,0.5738054
01-01-1904,00:00:00.104300,0.5738054
01-01-1904,00:00:00.104400,0.5674307
01-01-1904,00:00:00.104500,0.5699806
01-01-1904,00:00:00.104600,0.5699806
01-01-1904,00:00:00.104700,0.5699806
01-01-1904,00:00:00.104800,0.5699806
01-01-1904,00:00:00.104900,0.5738054
01-01-1904,00:00:00.105000,0.5674307
01-01-1904,00:00:00.105100,0.5661558
01-01-1904,00:00:00.105200,0.5738054
01-01-1904,00:00:00.105300,0.5699806
01-01-1904,00:00:00.105400,0.5712555
01-01-1904,00:00:00.105500,0.5699806
01-01-1904,00:00:00.105600,0.5699806
01-01-1904,00:00:00.105700,0.5674307
01-01-1904,00:00:00.105800,0.5699806
01-01-1904,00:00:00.105900,0.5725305
01-01-1904,00:00:00.106000,0.5674307
01-01-1904,00:00:00.106100,0.5699806
01-01-1904,00:00:00.106200,0.5725305
01-01-1904,00:00:00.106300,0.5699806
01-01-1904,00:00:00.106400,0.5699806
01-01-1904,00:00:00.106500,0.5738054
01-01-1904,00:00:00.106600,0.5674307
01-01-1904,00:00:00.106700,0.5661558
01-01-1904,00:00:00.106800,0.5725305
01-01-1904,00:00:00.106900,0.5699806
01-01-1904,00:00:00.107000,0.5699806
01-01-1904,00:00:00.107100,0.5725305
01-01-1904,00:00:00.107200,0.5699806
01-01-1904,00:00:00.107300,0.5661558
01-01-1904,00:00:00.107400,0.5699806
01-01-1904,00:00:00.107500,0.5699806
01-01-1904,00:00:00.107600,0.5699806
01-01-1904,00:00:00.107700,0.5699806
01-01-1904,00:00:00.107800,0.5738054
01-01-1904,00:00:00.107900,0.5661558
01-01-1904,00:00:00.108000,0.5674307
01-01-1904,00:00:00.108100,0.5750803
01-01-1904,00:00:00.108200,0.5699806
01-01-1904,00:00:00.108300,0.5712555
01-01-1904,00:00:00.108400,0.5699806
01-01-1904,00:00:00.108500,0.5699806
01-01-1904,00:00:00.108600,0.5661558
01-01-1904,00:00:00.108700,0.5738054
01-01-1904,00:00:00.108800,0.5738054
01-01-1904,00:00:00.108900,0.5661558
01-01-1904,00:00:00.109000,0.5699806
01-01-1904,00:00:00.109100,0.5699806
01-01-1904,00:00:00.109200,0.5712555
01-01-1904,00:00:00.109300,0.5712555
01-01-1904,00:00:00.109400,0.5738054
01-01-1904,00:00:00.109500,0.5674307
01-01-1904,00:00:00.109600,0.5699806
01-01-1904,00:00:00.109700,0.5738054
01-01-1904,00:00:00.109800,0.5712555
01-01-1904,00:00:00.109900,0.5687056
01-01-1904,00:00:00.110000,0.5738054
01-01-1904,00:00:00.110100,0.5699806
01-01-1904,00:00:00.110200,0.5674307
01-01-1904,00:00:00.110300,0.5712555
01-01-1904,00:00:00.110400,0.5699806
01-01-1904,00:00:00.110500,0.5674307
01-01-1904,00:00:00.110600,0.5699806
01-01-1904,00:00:00.110700,0.5738054
01-01-1904,00:00:00.110800,0.5699806
01-01-1904,00:00:00.110900,0.5699806
01-01-1904,00:00:00.111000,0.5750803
01-01-1904,00:00:00.111100,0.5699806
01-01-1904,00:00:00.111200,0.5674307
01-01-1904,00:00:00.111300,0.5750803
01-01-1904,00:00:00.111400,0.5712555
01-01-1904,00:00:00.111500,0.5661558
01-01-1904,00:00:00.111600,0.5712555
01-01-1904,00:00:00.111700,0.5712555
01-01-1904,00:00:00.111800,0.5674307
01-01-1904,00:00:00.111900,0.5699806
01-01-1904,00:00:00.112000,0.5725305
01-01-1904,00:00:00.112100,0.5674307
01-01-1904,00:00:00.112200,0.5699806
01-01-1904,00:00:00.112300,0.5738054
01-01-1904,00:00:00.112400,0.5699806
01-01-1904,00:00:00.112500,0.5699806
01-01-1904,00:00:00.112600,0.5699806
01-01-1904,00:00:00.112700,0.5712555
01-01-1904,00:00:00.112800,0.5674307
01-01-1904,00:00:00.112900,0.5738054
01-01-1904,00:00:00.113000,0.5699806
01-01-1904,00:00:00.113100,0.5674307
01-01-1904,00:00:00.113200,0.5712555
01-01-1904,00:00:00.113300,0.5725305
01-01-1904,00:00:00.113400,0.5687056
01-01-1904,00:00:00.113500,0.5699806
01-01-1904,00:00:00.113600,0.5750803
01-01-1904,00:00:00.113700,0.5699806
01-01-1904,00:00:00.113800,0.5699806
01-01-1904,00:00:00.113900,0.5738054
01-01-1904,00:00:00.114000,0.5699806
01-01-1904,00:00:00.114100,0.5674307
01-01-1904,00:00:00.114200,0.5725305
01-01-1904,00:00:00.114300,0.5738054
01-01-1904,00:00:00.114400,0.5687056
01-01-1904,00:00:00.114500,0.5699806
01-01-1904,00:00:00.114600,0.5699806
01-01-1904,00:00:00.114700,0.5712555
01-01-1904,00:00:00.114800,0.5712555
01-01-1904,00:00:00.114900,0.5738054
01-01-1904,00:00:00.115000,0.5699806
01-01-1904,00:00:00.115100,0.5699806
01-01-1904,00:00:00.115200,0.5738054
01-01-1904,00:00:00.115300,0.5699806
01-01-1904,00:00:00.115400,0.5674307
01-01-1904,00:00:00.115500,0.5738054
01-01-1904,00:00:00.115600,0.5699806
01-01-1904,00:00:00.115700,0.5687056
01-01-1904,00:00:00.115800,0.5699806
01-01-1904,00:00:00.115900,0.5699806
01-01-1904,00:00:00.116000,0.5674307
01-01-1904,00:00:00.116100,0.5699806
01-01-1904,00:00:00.116200,0.5738054
01-01-1904,00:00:00.116300,0.5674307
01-01-1904,00:00:00.116400,0.5712555
01-01-1904,00:00:00.116500,0.5738054
01-01-1904,00:00:00.116600,0.5687056
01-01-1904,00:00:00.116700,0.5674307
01-01-1904,00:00:00.116800,0.5738054
01-01-1904,00:00:00.116900,0.5699806
01-01-1904,00:00:00.117000,0.5712555
01-01-1904,00:00:00.117100,0.5699806
01-01-1904,00:00:00.117200,0.5699806
01-01-1904,00:00:00.117300,0.5674307
01-01-1904,00:00:00.117400,0.5738054
01-01-1904,00:00:00.117500,0.5738054
01-01-1904,00:00:00.117600,0.5674307
01-01-1904,00:00:00.117700,0.5699806
01-01-1904,00:00:00.117800,0.5712555
01-01-1904,00:00:00.117900,0.5699806
01-01-1904,00:00:00.118000,0.5699806
01-01-1904,00:00:00.118100,0.5738054
01-01-1904,00:00:00.118200,0.5661558
01-01-1904,00:00:00.118300,0.5699806
01-01-1904,00:00:00.118400,0.5750803
01-01-1904,00:00:00.118500,0.5699806
01-01-1904,00:00:00.118600,0.5687056
01-01-1904,00:00:00.118700,0.5750803
01-01-1904,00:00:00.118800,0.5738054
01-01-1904,00:00:00.118900,0.5687056
01-01-1904,00:00:00.119000,0.5712555
01-01-1904,00:00:00.119100,0.5725305
01-01-1904,00:00:00.119200,0.5712555
01-01-1904,00:00:00.119300,0.5699806
01-01-1904,00:00:00.119400,0.5738054
01-01-1904,00:00:00.119500,0.5674307
01-01-1904,00:00:00.119600,0.5687056
01-01-1904,00:00:00.119700,0.5750803
01-01-1904,00:00:00.119800,0.5687056
01-01-1904,00:00:00.119900,0.5712555
01-01-1904,00:00:00.120000,0.5725305
01-01-1904,00:00:00.120100,0.5699806
01-01-1904,00:00:00.120200,0.5674307
01-01-1904,00:00:00.120300,0.5738054
01-01-1904,00:00:00.120400,0.5699806
01-01-1904,00:00:00.120500,0.5699806
01-01-1904,00:00:00.120600,0.5699806
01-01-1904,00:00:00.120700,0.5725305
01-01-1904,00:00:00.120800,0.5661558
01-01-1904,00:00:00.120900,0.5699806
01-01-1904,00:00:00.121000,0.5738054
01-01-1904,00:00:00.121100,0.5712555
01-01-1904,00:00:00.121200,0.5699806
01-01-1904,00:00:00.121300,0.5725305
01-01-1904,00:00:00.121400,0.5699806
01-01-1904,00:00:00.121500,0.5674307
01-01-1904,00:00:00.121600,0.5738054
01-01-1904,00:00:00.121700,0.5725305
01-01-1904,00:00:00.121800,0.5674307
01-01-1904,00:00:00.121900,0.5699806
01-01-1904,00:00:00.122000,0.5738054
01-01-1904,00:00:00.122100,0.5712555
01-01-1904,00:00:00.122200,0.5699806
01-01-1904,00:00:00.122300,0.5738054
01-01-1904,00:00:00.122400,0.5699806
01-01-1904,00:00:00.122500,0.5712555
01-01-1904,00:00:00.122600,0.5699806
01-01-1904,00:00:00.122700,0.5699806
01-01-1904,00:00:00.122800,0.5674307
01-01-1904,00:00:00.122900,0.5699806
01-01-1904,00:00:00.123000,0.5725305
01-01-1904,00:00:00.123100,0.5674307
01-01-1904,00:00:00.123200,0.5712555
01-01-1904,00:00:00.123300,0.5725305
01-01-1904,00:00:00.123400,0.5699806
01-01-1904,00:00:00.123500,0.5699806
01-01-1904,00:00:00.123600,0.5725305
01-01-1904,00:00:00.123700,0.5699806
01-01-1904,00:00:00.123800,0.5674307
01-01-1904,00:00:00.123900,0.5738054
01-01-1904,00:00:00.124000,0.5712555
01-01-1904,00:00:00.124100,0.5674307
01-01-1904,00:00:00.124200,0.5699806
01-01-1904,00:00:00.124300,0.5699806
01-01-1904,00:00:00.124400,0.5674307
01-01-1904,00:00:00.124500,0.5699806
01-01-1904,00:00:00.124600,0.5725305
01-01-1904,00:00:00.124700,0.5674307
01-01-1904,00:00:00.124800,0.5661558
01-01-1904,00:00:00.124900,0.5738054
